G_loss,F_loss,D_X_loss,D_Y_loss
0.2675110995769501,0.3017580211162567,0.22406631708145142,0.24970471858978271
0.26348763704299927,0.23765316605567932,0.29787254333496094,0.25007951259613037
0.2647678852081299,0.2588593661785126,0.2885377109050751,0.25005191564559937
0.2583062946796417,0.31246379017829895,0.23751378059387207,0.250064492225647
0.26062101125717163,0.2835845351219177,0.21602755784988403,0.24981796741485596
0.26093822717666626,0.41695883870124817,0.23358455300331116,0.24992196261882782
0.267769992351532,0.37055760622024536,0.2125781774520874,0.24998414516448975
0.2547714412212372,0.2869493365287781,0.2441667914390564,0.2502031624317169
0.2541297674179077,0.23917216062545776,0.25640809535980225,0.2502901554107666
0.26907721161842346,0.2714860141277313,0.19108673930168152,0.25000131130218506
0.2569161057472229,0.2923683822154999,0.21991944313049316,0.2517379820346832
0.27288323640823364,0.24204105138778687,0.24963217973709106,0.2504233717918396
0.2601020932197571,0.28753775358200073,0.269298255443573,0.25031906366348267
0.2613215744495392,0.2299737185239792,0.2578378915786743,0.25036492943763733
0.2627624273300171,0.35853585600852966,0.22648411989212036,0.24698425829410553
0.26161646842956543,0.3791002333164215,0.18870288133621216,0.25138598680496216
0.26274895668029785,0.34768497943878174,0.19760790467262268,0.24719224870204926
0.28588050603866577,0.35928478837013245,0.2691397964954376,0.2380138635635376
0.26301971077919006,0.4204127788543701,0.1986885517835617,0.24965080618858337
0.2622140049934387,0.44876712560653687,0.1839248090982437,0.25292566418647766
0.2602299451828003,0.39005836844444275,0.18240004777908325,0.24707049131393433
0.2675505578517914,0.3158573508262634,0.2578604221343994,0.24301958084106445
